stage,trial_id,strategy,parameters,best_objective,best_objective_score,total_return_pct,buy_hold_return_pct,buy_hold_max_drawdown_pct,max_drawdown_pct,cagr_pct,sharpe_ratio,sortino_ratio,win_rate_pct,total_trades,profit_factor,recovery_factor,total_cost_pct,avg_cost_per_trade_pct,final_balance
90d,135,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 136, ""oversold"": 33, ""rsi_period"": 13, ""signal_threshold"": 0.48098579369511474}",final_balance,719.4629342784477,-28.053706572155225,-30.387024119375617,-66.00856522917186,-66.00856522917186,-73.71221879368291,0.6002326832684087,0.6728815162706192,0.0,1,0.0,-0.4250010051689042,2.5707661597435165,2.5707661597435165,719.4629342784477
90d,175,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 97, ""oversold"": 37, ""rsi_period"": 14, ""signal_threshold"": 0.13913588982818026}",final_balance,712.7362076566626,-28.72637923433374,-30.387024119375617,-66.00856522917186,-66.00856522917186,-74.69541053119512,0.5833341399696053,0.6539312654553405,0.0,1,0.0,-0.4351916926932141,2.5608200116708,2.5608200116708,712.7362076566626
90d,105,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 131, ""oversold"": 54, ""rsi_period"": 43, ""signal_threshold"": 0.397398860314363}",final_balance,704.3937131767418,-29.560628682325817,-30.387024119375617,-66.00856522917186,-66.00856522917186,-75.87597276834384,0.5599992848806651,0.6267896087357065,0.0,1,0.0,-0.4478301956677248,2.5484847868194755,2.5484847868194755,704.3937131767418
90d,110,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 119, ""oversold"": 31, ""rsi_period"": 15, ""signal_threshold"": 0.1570457345328823}",final_balance,692.041731575494,-30.79582684245059,-30.387024119375617,-66.00856522917186,-66.00856522917188,-77.5471137834289,0.4988401107527228,0.5426487301470357,0.0,1,0.0,-0.4665428908435152,2.530221128296532,2.530221128296532,692.041731575494
90d,54,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 3.0436741906453495, ""entry_days"": 11.0, ""exit_days"": 1.5351072676673116, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.1679085602833189}",final_balance,671.9297329922543,-32.807026700774564,-30.387024119375617,-66.00856522917186,-40.45575255155085,-80.07965672961367,-2.500001956748896,-0.8520243441680566,20.0,5,0.0765381498659398,-0.8109360135859572,12.351404654307824,2.4702809308615645,671.9297329922543
90d,34,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 3.0, ""entry_days"": 12.093788163605629, ""exit_days"": 1.034365359535052, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.2}",final_balance,670.2719226215835,-32.97280773784165,-30.387024119375617,-66.00856522917186,-41.37195257178015,-80.27834442223991,-2.7074503967321255,-0.867983219325124,20.0,5,0.0696139125224459,-0.7969845677608273,12.43424955687374,2.4868499113747484,670.2719226215835
90d,136,CompositeMomentumIndexStrategy,"{""roc_period"": 16, ""rsi_period"": 9, ""signal_threshold"": 0.07427956117289296, ""tsi_long"": 19, ""tsi_short"": 14}",final_balance,668.888051598814,-33.11119484011861,-30.387024119375617,-66.00856522917186,-57.55110332977381,-80.44305388041266,0.0179647859017013,0.0130826598161493,42.857142857142854,7,0.4276080457157181,-0.5753355352787594,20.372706040095988,2.9103865771565696,668.888051598814
90d,4,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 4.339330027107763, ""entry_days"": 13.198380605877862, ""exit_days"": 2.299091520749256, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.4147970018966156}",final_balance,663.3416088194458,-33.665839118055416,-30.387024119375617,-66.00856522917186,-49.09522197886507,-81.09281587345663,-2.4150827562645887,-0.8758134602272882,0.0,3,0.0,-0.6857253671762229,7.488659903611211,2.496219967870404,663.3416088194458
90d,140,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 70, ""oversold"": 60, ""rsi_period"": 25, ""signal_threshold"": 0.06282984097257471}",final_balance,658.8285278415323,-34.11714721584678,-30.387024119375617,-66.00856522917186,-68.00845655300571,-81.60940401901303,0.4105516341707629,0.4492616576313533,44.44444444444444,9,0.7208287999250299,-0.5016603661524933,31.07496193096257,3.45277354788473,658.8285278415323
all,8,CSMARevertStrategy,"{""atr_mult"": 1.2245513987178835, ""atr_period"": 36, ""entry_drop"": 0.6886006653875327, ""exit_up"": 0.048, ""n_sma"": 576, ""rsi_max"": 33.31359351143652, ""rsi_period"": 24, ""timeframe_minutes"": 5}",final_balance,656.5865010996608,-34.34134989003391,200.10062012394803,-99.7381334979267,-92.17443818651742,-19.394905461773604,0.5735219436012551,0.0107020100953583,33.33333333333333,6,1.7569682100647803,-0.3725691261664463,12.664722190556274,2.110787031759379,656.5865010996608
1y,33,CSMARevertStrategy,"{""atr_mult"": 2.3261228195659185, ""atr_period"": 42, ""entry_drop"": 0.09030717944996691, ""exit_up"": 0.5122923576104012, ""n_sma"": 362, ""rsi_max"": 17.01471916886069, ""rsi_period"": 50, ""timeframe_minutes"": 5}",final_balance,654.381263000196,-34.5618736999804,-24.21430939037421,-99.7381334979267,-82.86005752606573,-34.73750270656014,0.6734479520139274,0.0227193825881873,42.857142857142854,14,1.2456462058856557,-0.4171113891528266,37.32073528304617,2.6657668059318693,654.381263000196
90d,130,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 94, ""oversold"": 44, ""rsi_period"": 20, ""signal_threshold"": 0.18345948104181065}",final_balance,651.9436368670702,-34.805636313292986,-30.387024119375617,-66.00856522917186,-66.00856522917186,-82.37690247416849,0.4330494393312372,0.4830151696570012,0.0,1,0.0,-0.5272896963061237,2.470932025315573,2.470932025315573,651.9436368670702
90d,164,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 3.7739730779771965, ""entry_days"": 11.0, ""exit_days"": 1.3222252244615313, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.5249436534453528}",final_balance,650.8228066834754,-34.917719331652464,-30.387024119375617,-66.00856522917186,-43.073148240541734,-82.49952550021806,-2.167370437180073,-0.9674020366413963,0.0,5,0.0,-0.8106609513810012,12.103949984101025,2.420789996820205,650.8228066834754
90d,194,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 3.68716191354195, ""entry_days"": 8.580476690610501, ""exit_days"": 2.0, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.5337025304686581}",final_balance,650.3106050916766,-34.96893949083234,-30.387024119375617,-66.00856522917186,-46.46265849664327,-82.5553477227336,-1.57973939600152,-0.8930370295858008,0.0,5,0.0,-0.7526245940782467,11.946124280182463,2.389224856036493,650.3106050916766
90d,49,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 3.9436469586661076, ""entry_days"": 11.0, ""exit_days"": 1.5497054176388023, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.2}",final_balance,647.1811357018705,-35.28188642981295,-30.387024119375617,-66.00856522917186,-40.07314429620848,-82.89350389824878,-2.746919230874053,-0.9323951903580214,20.0,5,0.0648740521787987,-0.8804371867857435,11.92088124712665,2.38417624942533,647.1811357018705
1y,8,CSMARevertStrategy,"{""atr_mult"": 1.5587459721982273, ""atr_period"": 48, ""entry_drop"": 0.25, ""exit_up"": 0.24704889996693058, ""n_sma"": 576, ""rsi_max"": 18.936471537889858, ""rsi_period"": 14, ""timeframe_minutes"": 5}",final_balance,644.6548307119447,-35.53451692880554,-24.21430939037421,-99.7381334979267,-96.97026723795598,-35.71363681769402,0.9456137853287576,0.0880410588606939,34.090909090909086,88,1.6080172140470654,-0.3664475507900494,160.13196134640123,1.819681378936378,644.6548307119447
90d,80,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 101, ""oversold"": 60, ""rsi_period"": 6, ""signal_threshold"": 0.9836161085489005}",final_balance,637.7796394438194,-36.222036055618055,-30.387024119375617,-66.00856522917186,-66.00856522917186,-83.87973133850271,0.3943574916103604,0.440046388033481,0.0,1,0.0,-0.5487475137485652,2.449989117480285,2.449989117480285,637.7796394438194
90d,179,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 3.0, ""entry_days"": 6.94312858871221, ""exit_days"": 1.6363987097964348, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.031615957230762604}",final_balance,622.5353333289655,-37.74646666710345,-30.387024119375617,-66.00856522917186,-38.94866432067694,-85.38706944119261,-4.2729172872449706,-1.090860995278627,20.0,20,0.2870054184383035,-0.9691337899632344,46.313369150256065,2.3156684575128033,622.5353333289655
1y,40,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 94, ""oversold"": 30, ""rsi_period"": 37, ""signal_threshold"": 0.3853923126738541}",final_balance,617.8684899929194,-38.21315100070806,-24.21430939037421,-99.7381334979267,-99.7381334979267,-38.40139790108629,1.7439610088059476,1.7787987658111766,0.0,1,0.0,-0.3831348117368008,2.4205484620364817,2.4205484620364817,617.8684899929194
90d,24,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 3.0, ""entry_days"": 11.0, ""exit_days"": 2.0, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.2}",final_balance,617.220310817262,-38.2779689182738,-30.387024119375617,-66.00856522917186,-43.58979687210075,-85.88676702378358,-3.055678463190826,-1.0740962307742998,20.0,5,0.0589519851144679,-0.8781405664859444,11.955099885992189,2.3910199771984377,617.220310817262
30d,198,CSMARevertStrategy,"{""atr_mult"": 1.8, ""atr_period"": 30, ""entry_drop"": 0.044622522361061345, ""exit_up"": 0.22122593540083502, ""n_sma"": 675, ""rsi_max"": 32.0, ""rsi_period"": 38, ""timeframe_minutes"": 5}",final_balance,614.5987986329693,-38.540120136703074,-20.93850507824053,-38.783622969811795,-38.540120136703074,-99.73271637292729,-12.948117190327514,-2.86479773288189,9.090909090909092,22,0.1684768947206668,-1.0,52.15212976339494,2.370551352881588,614.5987986329693
1y,28,CSMARevertStrategy,"{""atr_mult"": 0.684473841546514, ""atr_period"": 21, ""entry_drop"": 0.8457925486338345, ""exit_up"": 0.7361885593918644, ""n_sma"": 480, ""rsi_max"": 25.666134678925882, ""rsi_period"": 30, ""timeframe_minutes"": 5}",final_balance,612.3098407433617,-38.76901592566383,-24.21430939037421,-99.7381334979267,-79.2930953293841,-38.95906536580247,-0.1221284750640487,-0.0028521227569582,33.33333333333333,3,1.0700807486237984,-0.4889330623885605,4.731894646933816,1.5772982156446054,612.3098407433617
30d,168,CSMARevertStrategy,"{""atr_mult"": 1.1048972635521337, ""atr_period"": 22, ""entry_drop"": 0.07517213734381112, ""exit_up"": 0.4208719302927024, ""n_sma"": 576, ""rsi_max"": 18.982467387029686, ""rsi_period"": 14, ""timeframe_minutes"": 5}",final_balance,610.9092127329085,-38.909078726709154,-20.93850507824053,-38.783622969811795,-39.86817748498631,-99.75160372645976,-15.23319075216267,-2.442678280754538,11.11111111111111,18,0.0608893999928514,-0.9759432505125588,41.88144315246832,2.3267468418037955,610.9092127329085
90d,144,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 2.2743151003534354, ""entry_days"": 11.278798198541374, ""exit_days"": 2.0, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.2}",final_balance,607.2942473063837,-39.27057526936163,-30.387024119375617,-66.00856522917186,-44.49697903881796,-86.78538117843789,-3.1714920821532933,-1.113264468862168,20.0,5,0.0572550693146697,-0.8825447506245995,11.907804476302042,2.3815608952604084,607.2942473063837
1y,160,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 70, ""oversold"": 41, ""rsi_period"": 38, ""signal_threshold"": 0.40972352467284245}",final_balance,600.2425407488028,-39.975745925119725,-24.21430939037421,-99.7381334979267,-97.31169032349776,-40.169597687874955,1.1604125688974196,1.2862477562487198,50.0,24,1.4812200270375528,-0.4108010640060459,75.7329334065085,3.1555388919378538,600.2425407488028
90d,99,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 4.191238403508651, ""entry_days"": 5.552115710689086, ""exit_days"": 1.9451903097663836, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.5641283823738925}",final_balance,599.7944474310267,-40.020555256897325,-30.387024119375617,-66.00856522917186,-54.11420665125974,-87.43520972396738,-1.672358781608026,-1.0748691053192474,14.285714285714285,7,0.0051817004594141,-0.73955727587047,16.341694275433365,2.334527753633338,599.7944474310267
90d,115,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 102, ""oversold"": 30, ""rsi_period"": 35, ""signal_threshold"": 0.6}",final_balance,598.0206931461075,-40.19793068538925,-30.387024119375617,-66.00856522917186,-52.62377406212916,-87.58531082878187,-0.3212691542318875,-0.2205085098745808,0.0,1,0.0,-0.7638739600457087,2.3912014798481094,2.3912014798481094,598.0206931461075
90d,20,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 108, ""oversold"": 33, ""rsi_period"": 48, ""signal_threshold"": 0.0166101590024732}",final_balance,598.0206931461075,-40.19793068538925,-30.387024119375617,-66.00856522917186,-52.62377406212916,-87.58531082878187,-0.3212691542318875,-0.2205085098745808,0.0,1,0.0,-0.7638739600457087,2.3912014798481094,2.3912014798481094,598.0206931461075
90d,145,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 122, ""oversold"": 33, ""rsi_period"": 49, ""signal_threshold"": 0.9512858025645874}",final_balance,598.0206931461075,-40.19793068538925,-30.387024119375617,-66.00856522917186,-52.62377406212916,-87.58531082878187,-0.3212691542318875,-0.2205085098745808,0.0,1,0.0,-0.7638739600457087,2.3912014798481094,2.3912014798481094,598.0206931461075
90d,29,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 3.951986602044538, ""entry_days"": 9.323903245657473, ""exit_days"": 1.30048941264761, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.33132533219462545}",final_balance,590.6888336839154,-40.93111663160847,-30.387024119375617,-66.00856522917186,-42.88632738565988,-88.19147020965394,-2.286452151112918,-1.1914123423085057,0.0,6,0.0,-0.9544094616340316,13.19367360098923,2.1989456001648717,590.6888336839154
90d,44,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 3.040327704602536, ""entry_days"": 5.731219200923545, ""exit_days"": 2.9556408708547894, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.20511416409621808}",final_balance,585.7840685159807,-41.421593148401925,-30.387024119375617,-66.00856522917186,-55.1860360994763,-88.58433205534449,-1.7338122438427772,-1.1633458245746469,14.285714285714285,7,0.1996202056947533,-0.7505810541227658,17.125254407127432,2.446464915303919,585.7840685159807
90d,129,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 4.263714666674128, ""entry_days"": 12.43110439360105, ""exit_days"": 1.7365314786162063, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.38518733447469333}",final_balance,585.4959994591783,-41.45040005408217,-30.387024119375617,-66.00856522917186,-44.53310459744573,-88.60709537434994,-2.9670009287707164,-1.1351811073258808,0.0,4,0.0,-0.9307772370413095,8.944035979000686,2.2360089947501716,585.4959994591783
30d,190,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 68, ""oversold"": 30, ""rsi_period"": 10, ""signal_threshold"": 0.023049986502323594}",final_balance,579.2061835317246,-42.07938164682754,-20.93850507824053,-38.783622969811795,-43.74307468926965,-99.87014215048872,-4.3647258571395176,-4.221446316010822,41.66666666666667,12,0.2486817201110999,-0.9619667100618736,27.18171482498359,2.265142902081966,579.2061835317246
all,98,CSMARevertStrategy,"{""atr_mult"": 3.4362739838316805, ""atr_period"": 15, ""entry_drop"": 0.4828126260247446, ""exit_up"": 0.8261829065399904, ""n_sma"": 576, ""rsi_max"": 17.618016436311496, ""rsi_period"": 17, ""timeframe_minutes"": 5}",final_balance,577.7156369156211,-42.22843630843789,200.10062012394803,-99.7381334979267,-90.44661089210236,-24.511817861021505,0.5586932106096664,0.0195638970677488,53.84615384615385,13,1.370164706791548,-0.466887989410836,68.05205047753465,5.234773113656511,577.7156369156211
30d,130,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 53, ""oversold"": 43, ""rsi_period"": 46, ""signal_threshold"": 0.4057725404572048}",final_balance,571.5653695467236,-42.843463045327645,-20.93850507824053,-38.783622969811795,-43.703385262315706,-99.88952214475054,-5.023286278237007,-4.335764579775693,15.789473684210526,19,0.091448596981189,-0.9803236703100536,43.412695435144464,2.2848787071128664,571.5653695467236
all,148,CSMARevertStrategy,"{""atr_mult"": 0.8778095051604626, ""atr_period"": 41, ""entry_drop"": 0.485879362922766, ""exit_up"": 0.048, ""n_sma"": 576, ""rsi_max"": 27.4366537810839, ""rsi_period"": 5, ""timeframe_minutes"": 5}",final_balance,564.1537861262223,-43.58462138737777,200.10062012394803,-99.7381334979267,-94.42104416551815,-25.42526438617918,0.5498436019943914,0.0232202940536347,38.775510204081634,49,1.7677398671160416,-0.4615985956581334,117.55392028439768,2.399059597640769,564.1537861262223
90d,189,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 1.7973181388381294, ""entry_days"": 9.488539688422495, ""exit_days"": 2.623662667530293, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.44912912186484233}",final_balance,555.8640127061487,-44.41359872938513,-30.387024119375617,-66.00856522917186,-50.46618156040768,-90.7720140854177,-2.290148252512125,-1.300502190698389,0.0,5,0.0,-0.8800665585570875,10.924147327281505,2.1848294654563007,555.8640127061487
90d,38,CSMARevertStrategy,"{""atr_mult"": 0.5603467378413153, ""atr_period"": 44, ""entry_drop"": 0.12234989500120275, ""exit_up"": 0.254562427919248, ""n_sma"": 829, ""rsi_max"": 27.97909968485716, ""rsi_period"": 21, ""timeframe_minutes"": 5}",final_balance,548.727269623707,-45.1272730376293,-30.387024119375617,-66.00856522917186,-49.778516971180984,-91.24343236167608,-5.026904204026935,-0.9048694099224076,8.823529411764707,34,0.4165533371640653,-0.9065612192455532,69.04730367044675,2.0308030491307867,548.727269623707
90d,39,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 3.2078275824569746, ""entry_days"": 7.097264901464914, ""exit_days"": 1.7120098340951326, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.9779679244157088}",final_balance,540.4060160393666,-45.95939839606334,-30.387024119375617,-66.00856522917186,-56.89251108778679,-91.7699180104202,-2.261415611120093,-1.3775520570726274,0.0,7,0.0,-0.8078286142994578,15.458691437738857,2.2083844911055506,540.4060160393666
90d,199,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 2.2813191271753794, ""entry_days"": 11.0, ""exit_days"": 2.0, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.35662802759119916}",final_balance,539.8013507714204,-46.019864922857955,-30.387024119375617,-66.00856522917186,-50.66542154873201,-91.80722221013116,-3.050787162974246,-1.3937051684613042,0.0,5,0.0,-0.9083091291087794,10.973687652899818,2.1947375305799635,539.8013507714204
90d,69,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 4.498135230011751, ""entry_days"": 11.0, ""exit_days"": 2.0, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.9498016073650721}",final_balance,539.8013507714204,-46.019864922857955,-30.387024119375617,-66.00856522917186,-50.66542154873201,-91.80722221013116,-3.050787162974246,-1.3937051684613042,0.0,5,0.0,-0.9083091291087794,10.973687652899818,2.1947375305799635,539.8013507714204
90d,89,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 4.241490363063701, ""entry_days"": 9.795627444043863, ""exit_days"": 2.7826342307216985, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.9537239548844995}",final_balance,536.144455184516,-46.3855544815484,-30.387024119375617,-66.00856522917186,-52.25230770493441,-92.03012256730165,-2.5078684456173996,-1.402974055201771,0.0,5,0.0,-0.8877226005688551,10.886780903079671,2.1773561806159343,536.144455184516
all,133,CSMARevertStrategy,"{""atr_mult"": 1.184891215659935, ""atr_period"": 9, ""entry_drop"": 0.04482835851667066, ""exit_up"": 0.9495989761223306, ""n_sma"": 547, ""rsi_max"": 18.33380689505151, ""rsi_period"": 45, ""timeframe_minutes"": 5}",final_balance,531.2229484915711,-46.8777051508429,200.10062012394803,-99.7381334979267,-82.86005752606575,-27.68890686762343,0.3840788196967772,0.0159736492978331,43.47826086956522,46,1.1169785337766882,-0.5657455057413678,117.9836444861374,2.564861836655161,531.2229484915711
90d,59,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 3.305072668308473, ""entry_days"": 10.390678434288144, ""exit_days"": 2.2414089797676295, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.800829147161165}",final_balance,529.4304938142039,-47.056950618579606,-30.387024119375617,-66.00856522917186,-51.61325514609426,-92.42743038571946,-3.0911614651534283,-1.461436188219681,0.0,5,0.0,-0.9117222016976496,10.948589096136676,2.1897178192273357,529.4304938142039
90d,74,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 2.2450128046138027, ""entry_days"": 6.560751929260444, ""exit_days"": 2.115016072803553, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.48192491555647443}",final_balance,504.579023424445,-49.54209765755551,-30.387024119375617,-66.00856522917186,-59.76318630505884,-93.7696102518418,-2.4385080665567695,-1.5466395135011206,0.0,7,0.0,-0.8289734989140274,15.294167420031249,2.184881060004464,504.579023424445
90d,19,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 2.18800502857266, ""entry_days"": 11.0, ""exit_days"": 2.623499256953522, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.9040277469885208}",final_balance,498.98001313686314,-50.101998686313685,-30.387024119375617,-66.00856522917186,-54.3962448990992,-94.04542947213564,-3.355502439031167,-1.57719019665086,0.0,5,0.0,-0.9210562012000828,10.55939861968764,2.111879723937528,498.98001313686314
90d,84,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 4.052036289904684, ""entry_days"": 11.215645781223671, ""exit_days"": 2.7707266856628454, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.4913617503075357}",final_balance,490.95326816623833,-50.90467318337617,-30.387024119375617,-66.00856522917186,-55.12984083933852,-94.42466910406004,-3.4448240902428715,-1.617860686753792,0.0,5,0.0,-0.9233596979125064,10.520784578323022,2.1041569156646043,490.95326816623833
all,21,CompositeMomentumIndexStrategy,"{""roc_period"": 19, ""rsi_period"": 12, ""signal_threshold"": 0.3420672709726812, ""tsi_long"": 27, ""tsi_short"": 11}",final_balance,482.7996581072008,-51.720034189279914,200.10062012394803,-99.7381334979267,-99.85671821273849,-31.14567900937373,1.1428405390987006,0.8667144713971007,52.459016393442624,61,1.474555026352174,-0.5179424591051913,843.246995310868,13.823721234604394,482.7996581072008
90d,109,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 2.0157029380432796, ""entry_days"": 11.0, ""exit_days"": 2.967650730699687, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.42643995354988795}",final_balance,480.3827105953338,-51.96172894046662,-30.387024119375617,-66.00856522917186,-56.095925864895,-94.89598259384032,-3.5024872964861715,-1.673886899111173,0.0,5,0.0,-0.926301297987568,10.42382755337835,2.08476551067567,480.3827105953338
90d,119,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 3.186248574208573, ""entry_days"": 7.785231231791894, ""exit_days"": 1.2428315792174396, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.13628183884650713}",final_balance,467.042486459184,-53.2957513540816,-30.387024119375617,-66.00856522917186,-56.753637401827994,-95.44718491807495,-4.035309401851432,-1.8923007044992275,10.0,10,0.2240949669614321,-0.9390719924563812,21.321936832143617,2.1321936832143615,467.042486459184
30d,100,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 55, ""oversold"": 32, ""rsi_period"": 9, ""signal_threshold"": 0.8000652266861824}",final_balance,427.59360069407114,-57.24063993059288,-20.93850507824053,-38.783622969811795,-58.00258929447069,-99.99676912393004,-10.414333604918166,-6.010842257492105,12.12121212121212,33,0.0639050495729294,-0.9868635284537128,67.7059739930007,2.051696181606082,427.59360069407114
1y,113,CSMARevertStrategy,"{""atr_mult"": 2.2149071920302896, ""atr_period"": 21, ""entry_drop"": 0.25, ""exit_up"": 0.5882679606129408, ""n_sma"": 412, ""rsi_max"": 37.445979459548724, ""rsi_period"": 35, ""timeframe_minutes"": 5}",final_balance,425.6785240520874,-57.432147594791246,-24.21430939037421,-99.7381334979267,-96.21655919305184,-57.66193018095136,0.7198403125459469,0.0745433221484988,33.33333333333333,87,1.1663244144183538,-0.5969050242126994,181.35709065356772,2.084564260385836,425.6785240520874
90d,160,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 70, ""oversold"": 50, ""rsi_period"": 16, ""signal_threshold"": 0.7903740830953687}",final_balance,424.08319689614626,-57.59168031038537,-30.387024119375617,-66.00856522917186,-75.5906788001675,-96.9222578537408,-0.4262997573022439,-0.4591809216388496,45.83333333333333,24,0.6129278628027903,-0.7618886511475242,68.4551014615031,2.852295894229296,424.08319689614626
90d,200,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 70, ""oversold"": 52, ""rsi_period"": 14, ""signal_threshold"": 0.5425783038159937}",final_balance,421.6628070461653,-57.83371929538347,-30.387024119375617,-66.00856522917186,-75.26428643085296,-96.99291836770604,-0.4391118227688582,-0.4716184818447283,51.61290322580645,31,0.655961785247456,-0.7684085246528796,87.66572928097722,2.827926750999265,421.6628070461653
90d,195,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 46, ""oversold"": 32, ""rsi_period"": 14, ""signal_threshold"": 0.7170200077312681}",final_balance,408.8668833699587,-59.11331166300413,-30.387024119375617,-66.00856522917186,-59.11331166300413,-97.34639161730844,-4.801050506041805,-1.67076999291578,17.02127659574468,47,0.3269356227615424,-1.0,92.0842708647294,1.9592398056325409,408.8668833699587
1y,180,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 70, ""oversold"": 57, ""rsi_period"": 40, ""signal_threshold"": 0.3494917981812229}",final_balance,406.2747569596285,-59.37252430403714,-24.21430939037421,-99.7381334979267,-99.77627009840838,-59.60377852805273,1.581496217797524,1.6649239712669524,53.57142857142857,28,1.9392951366454072,-0.5950565625020718,152.51847010344773,5.4470882179802755,406.2747569596285
90d,64,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 3.0, ""entry_days"": 8.141452491595588, ""exit_days"": 2.6820265484076393, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.3555323221664819}",final_balance,405.47776022297774,-59.452223977702225,-30.387024119375617,-66.00856522917186,-66.61871857677384,-97.43452417755496,-3.26263661226932,-2.1354286441748385,0.0,7,0.0,-0.8924252109290771,13.663032598602651,1.951861799800379,405.47776022297774
90d,33,CSMARevertStrategy,"{""atr_mult"": 0.6223450237414216, ""atr_period"": 30, ""entry_drop"": 0.1257615261758538, ""exit_up"": 0.6833282970548578, ""n_sma"": 682, ""rsi_max"": 37.40841564564073, ""rsi_period"": 19, ""timeframe_minutes"": 5}",final_balance,396.4682270458023,-60.35317729541978,-30.387024119375617,-66.00856522917186,-67.26492785127887,-97.65810045765664,-6.744890825909118,-1.3546331351683922,12.244897959183673,49,0.3966116010076981,-0.8972458489639534,85.05113188747764,1.7357373854587272,396.4682270458023
